region_code,sa3_name,sa3_name_lower,gcc_name,state_name,end_year,individuals,total_income,median_taxable_income,average_taxable_income,avg_income_thousand,salary_share_pct,mean_price_thousand,mean_price_value,mean_price_thousand_value,price_to_income,price_to_income_rank_city,area_sq_km
30503,Brisbane Inner - North,brisbane inner - north,Greater Brisbane,Queensland,2018,59661,4602960610.0,58039.0,77149.0,77.149,81.1,511.825,511825.0,511.825,6.634240236425618,36,30.9466
30504,Brisbane Inner - West,brisbane inner - west,Greater Brisbane,Queensland,2018,36177,2887783453.0,57903.0,79830.0,79.83,79.4,511.825,511825.0,511.825,6.411436803206814,37,21.6355
30502,Brisbane Inner - East,brisbane inner - east,Greater Brisbane,Queensland,2018,27198,2208866642.0,61700.0,81214.0,81.214,82.2,511.825,511825.0,511.825,6.3021769645627606,38,15.5988
30402,Kenmore - Brookfield - Moggill,kenmore - brookfield - moggill,Greater Brisbane,Queensland,2018,25408,2079525040.0,59999.0,81832.0,81.832,73.6,511.825,511825.0,511.825,6.25458255938997,39,134.6112
30604,Port Douglas - Daintree,port douglas - daintree,Rest of Qld,Queensland,2018,7231,306021358.0,36589.0,42303.0,42.303,78.4,511.825,511825.0,511.825,12.09902370990237,1,2421.0913
30603,Innisfail - Cassowary Coast,innisfail - cassowary coast,Rest of Qld,Queensland,2018,17922,777463839.0,36659.0,43380.0,43.38,78.4,511.825,511825.0,511.825,11.798639926233287,2,5995.1825
30703,Granite Belt,granite belt,Rest of Qld,Queensland,2018,19973,869358284.0,38217.0,43529.0,43.529,76.7,511.825,511825.0,511.825,11.75825311861058,3,8432.5913
30605,Tablelands (East) - Kuranda,tablelands (east) - kuranda,Rest of Qld,Queensland,2018,21189,967499119.0,37406.0,45667.0,45.667,76.4,511.825,511825.0,511.825,11.207764906825497,4,12127.9126
31902,Burnett,burnett,Rest of Qld,Queensland,2018,21010,963642115.0,38171.0,45862.0,45.862,76.3,511.825,511825.0,511.825,11.16011076708386,5,30736.8312
31901,Bundaberg,bundaberg,Rest of Qld,Queensland,2018,41809,1993009602.0,40249.0,47671.0,47.671,79.7,511.825,511825.0,511.825,10.736611357009503,6,3786.0985
31903,Gympie - Cooloola,gympie - cooloola,Rest of Qld,Queensland,2018,20675,986284878.0,40618.0,47702.0,47.702,74.6,511.825,511825.0,511.825,10.729633977611002,7,6975.2345
31905,Maryborough,maryborough,Rest of Qld,Queensland,2018,16969,819601512.0,43025.0,48283.0,48.283,76.3,511.825,511825.0,511.825,10.600521922829982,8,6752.9517
30909,Southport,southport,Rest of Qld,Queensland,2018,32778,1600870867.0,41034.0,48835.0,48.835,79.6,511.825,511825.0,511.825,10.48070031739531,9,35.0565
30910,Surfers Paradise,surfers paradise,Rest of Qld,Queensland,2018,24402,1192071447.0,34903.0,48853.0,48.853,72.6,511.825,511825.0,511.825,10.476838679303215,10,19.7118
31801,Charters Towers - Ayr - Ingham,charters towers - ayr - ingham,Rest of Qld,Queensland,2018,20703,1041509536.0,43467.0,50307.0,50.307,78.3,511.825,511825.0,511.825,10.174031446915937,11,76209.8055
31503,Outback - South,outback - south,Rest of Qld,Queensland,2018,9055,455688091.0,45319.0,50347.0,50.347,75.3,511.825,511825.0,511.825,10.165948318668441,12,625216.0427
31501,Far North,far north,Rest of Qld,Queensland,2018,14140,714162175.0,40674.0,50499.0,50.499,87.1,511.825,511825.0,511.825,10.135349214835937,13,250877.5631
31904,Hervey Bay,hervey bay,Rest of Qld,Queensland,2018,22936,1159409712.0,42820.0,50554.0,50.554,75.2,511.825,511825.0,511.825,10.124322506626578,14,251.5566
31608,Noosa Hinterland,noosa hinterland,Rest of Qld,Queensland,2018,10779,551206617.0,40489.0,51147.0,51.147,67.9,511.825,511825.0,511.825,10.006940778540287,15,820.066
30702,Darling Downs - East,darling downs - east,Rest of Qld,Queensland,2018,20164,1036022805.0,46388.0,51370.0,51.37,76.4,511.825,511825.0,511.825,9.963500097333073,16,16653.3006
30602,Cairns - South,cairns - south,Rest of Qld,Queensland,2018,57148,2941965196.0,45134.0,51481.0,51.481,84.7,511.825,511825.0,511.825,9.942017443328607,17,633.4764
30701,Darling Downs (West) - Maranoa,darling downs (west) - maranoa,Rest of Qld,Queensland,2018,21609,1113358613.0,44558.0,51528.0,51.528,74.8,511.825,511825.0,511.825,9.932949076230399,18,141260.7719
31607,Nambour,nambour,Rest of Qld,Queensland,2018,22487,1166238987.0,45124.0,51870.0,51.87,75.4,511.825,511825.0,511.825,9.86745710429921,19,345.8863
31203,Whitsunday,whitsunday,Rest of Qld,Queensland,2018,12973,674812580.0,44260.0,52017.0,52.017,81.6,511.825,511825.0,511.825,9.839571678489724,20,2674.1083
31605,Noosa,noosa,Rest of Qld,Queensland,2018,21153,1102451602.0,39707.0,52118.0,52.118,66.4,511.825,511825.0,511.825,9.820503472888445,21,92.103
30903,Gold Coast - North,gold coast - north,Rest of Qld,Queensland,2018,33353,1765520101.0,44839.0,52928.0,52.928,75.0,511.825,511825.0,511.825,9.670212363966142,22,40.6695
30908,Robina,robina,Rest of Qld,Queensland,2018,27401,1453753133.0,45076.0,53062.0,53.062,77.8,511.825,511825.0,511.825,9.645791715351853,23,33.6326
31603,Maroochy,maroochy,Rest of Qld,Queensland,2018,31505,1672162758.0,44000.0,53086.0,53.086,73.6,511.825,511825.0,511.825,9.641430885732586,24,70.3493
30906,Nerang,nerang,Rest of Qld,Queensland,2018,36809,1962348367.0,46660.0,53304.0,53.304,79.8,511.825,511825.0,511.825,9.601999849917455,25,123.1535
31606,Sunshine Coast Hinterland,sunshine coast hinterland,Rest of Qld,Queensland,2018,25015,1333557822.0,43872.0,53312.0,53.312,71.5,511.825,511825.0,511.825,9.600558973589436,26,1568.2703
30902,Coolangatta,coolangatta,Rest of Qld,Queensland,2018,29468,1603404268.0,45258.0,54401.0,54.401,75.4,511.825,511825.0,511.825,9.408374846050624,27,34.9326
31701,Toowoomba,toowoomba,Rest of Qld,Queensland,2018,81162,4434295730.0,48442.0,54634.0,54.634,81.5,511.825,511825.0,511.825,9.368250539956803,28,2258.7953
30901,Broadbeach - Burleigh,broadbeach - burleigh,Rest of Qld,Queensland,2018,36416,2032133583.0,45269.0,55800.0,55.8,74.5,511.825,511825.0,511.825,9.172491039426523,29,33.6726
31602,Caloundra,caloundra,Rest of Qld,Queensland,2018,41978,2350765310.0,46509.0,56001.0,56.001,73.4,511.825,511825.0,511.825,9.139568936268995,30,113.1063
31601,Buderim,buderim,Rest of Qld,Queensland,2018,29055,1642638820.0,45062.0,56543.0,56.543,74.6,511.825,511825.0,511.825,9.05196045487505,31,76.1298
30904,Gold Coast Hinterland,gold coast hinterland,Rest of Qld,Queensland,2018,9294,526040799.0,47309.0,56570.0,56.57,71.6,511.825,511825.0,511.825,9.047640091921513,32,828.0472
30907,Ormeau - Oxenford,ormeau - oxenford,Rest of Qld,Queensland,2018,72849,4215011257.0,49535.0,57864.0,57.864,82.2,511.825,511825.0,511.825,8.845309691690861,33,519.8605
30905,Mudgeeraba - Tallebudgera,mudgeeraba - tallebudgera,Rest of Qld,Queensland,2018,18222,1060203748.0,47250.0,58186.0,58.186,76.8,511.825,511825.0,511.825,8.796359949128657,34,189.0406
30601,Cairns - North,cairns - north,Rest of Qld,Queensland,2018,31800,1916089623.0,51165.0,60254.0,60.254,82.4,511.825,511825.0,511.825,8.494456799548578,35,160.315
31802,Townsville,townsville,Rest of Qld,Queensland,2018,103425,6250852853.0,53808.0,60440.0,60.44,86.3,511.825,511825.0,511.825,8.468315684976837,36,3826.2923
30803,Rockhampton,rockhampton,Rest of Qld,Queensland,2018,58517,3585617383.0,52505.0,61275.0,61.275,84.0,511.825,511825.0,511.825,8.352917176662586,37,18328.1353
30804,Biloela,biloela,Rest of Qld,Queensland,2018,7053,464104437.0,52427.0,65840.0,65.84,75.3,511.825,511825.0,511.825,7.773769744835966,38,28550.1865
31502,Outback - North,outback - north,Rest of Qld,Queensland,2018,17157,1169014296.0,56903.0,68132.0,68.132,89.8,511.825,511825.0,511.825,7.512255621440732,39,307081.5221
31202,Mackay,mackay,Rest of Qld,Queensland,2018,64895,4442179555.0,56992.0,68457.0,68.457,84.1,511.825,511825.0,511.825,7.476591144806228,40,7613.2963
30801,Central Highlands (Qld),central highlands (qld),Rest of Qld,Queensland,2018,16057,1105845004.0,54437.0,68891.0,68.891,84.4,511.825,511825.0,511.825,7.429490064014168,41,60225.3937
31201,Bowen Basin - North,bowen basin - north,Rest of Qld,Queensland,2018,18379,1299164788.0,53782.0,70684.0,70.684,86.2,511.825,511825.0,511.825,7.241030501952351,42,79852.7838
30805,Gladstone,gladstone,Rest of Qld,Queensland,2018,31305,2273746525.0,58891.0,72637.0,72.637,85.5,511.825,511825.0,511.825,7.046340019549265,43,10484.2861
40202,Playford,playford,Greater Adelaide,South Australia,2018,40094,1950090027.0,46326.0,48639.0,48.639,86.5,453.27500000000003,453275.00000000006,453.27500000000003,9.319167746047412,1,356.8037
40204,Salisbury,salisbury,Greater Adelaide,South Australia,2018,65722,3324396648.0,48168.0,50582.0,50.582,83.7,453.27500000000003,453275.00000000006,453.27500000000003,8.96119172828279,2,150.1709
40203,Port Adelaide - East,port adelaide - east,Greater Adelaide,South Australia,2018,34467,1829015501.0,48950.0,53069.0,53.069,81.0,453.27500000000003,453275.00000000006,453.27500000000003,8.541238764627185,3,34.8401
40304,Onkaparinga,onkaparinga,Greater Adelaide,South Australia,2018,84096,4488709832.0,49217.0,53379.0,53.379,80.3,453.27500000000003,453275.00000000006,453.27500000000003,8.491635287285263,4,519.372
40402,Port Adelaide - West,port adelaide - west,Greater Adelaide,South Australia,2018,29676,1634931271.0,50093.0,55095.0,55.095,84.0,453.27500000000003,453275.00000000006,453.27500000000003,8.227153099192305,5,67.7726
40201,Gawler - Two Wells,gawler - two wells,Greater Adelaide,South Australia,2018,17841,997027450.0,50830.0,55884.0,55.884,81.4,453.27500000000003,453275.00000000006,453.27500000000003,8.110997781118032,6,306.865
40104,Campbelltown (SA),campbelltown (sa),Greater Adelaide,South Australia,2018,25404,1420369861.0,49380.0,55909.0,55.909,74.6,453.27500000000003,453275.00000000006,453.27500000000003,8.107370906294157,7,25.3679
40403,West Torrens,west torrens,Greater Adelaide,South Australia,2018,33239,1869758626.0,49721.0,56254.0,56.254,78.2,453.27500000000003,453275.00000000006,453.27500000000003,8.057649233832262,8,38.4474
40302,Marion,marion,Greater Adelaide,South Australia,2018,47712,2695171794.0,51496.0,56494.0,56.494,80.2,453.27500000000003,453275.00000000006,453.27500000000003,8.023418416114987,9,56.1995
40205,Tea Tree Gully,tea tree gully,Greater Adelaide,South Australia,2018,49499,2841560217.0,52642.0,57406.0,57.406,80.0,453.27500000000003,453275.00000000006,453.27500000000003,7.895951642685435,10,91.3141
40401,Charles Sturt,charles sturt,Greater Adelaide,South Australia,2018,57585,3324519658.0,51162.0,57735.0,57.735,78.4,453.27500000000003,453275.00000000006,453.27500000000003,7.850956958517365,11,53.3186
40101,Adelaide City,adelaide city,Greater Adelaide,South Australia,2018,11900,713445794.0,44164.0,59964.0,59.964,73.5,453.27500000000003,453275.00000000006,453.27500000000003,7.559118804616104,12,15.5733
40102,Adelaide Hills,adelaide hills,Greater Adelaide,South Australia,2018,37969,2335034627.0,51677.0,61508.0,61.508,73.3,453.27500000000003,453275.00000000006,453.27500000000003,7.369366586460298,13,1388.1169
40105,Norwood - Payneham - St Peters,norwood - payneham - st peters,Greater Adelaide,South Australia,2018,18751,1230694354.0,52096.0,65637.0,65.637,71.6,453.27500000000003,453275.00000000006,453.27500000000003,6.905784846961319,14,15.1036
40303,Mitcham,mitcham,Greater Adelaide,South Australia,2018,33192,2200965013.0,55057.0,66320.0,66.32,72.0,453.27500000000003,453275.00000000006,453.27500000000003,6.834665259348614,15,74.3702
40301,Holdfast Bay,holdfast bay,Greater Adelaide,South Australia,2018,18071,1200305266.0,54150.0,66429.0,66.429,69.5,453.27500000000003,453275.00000000006,453.27500000000003,6.82345060139397,16,13.14
40106,Prospect - Walkerville,prospect - walkerville,Greater Adelaide,South Australia,2018,15450,1041683028.0,54762.0,67427.0,67.427,72.8,453.27500000000003,453275.00000000006,453.27500000000003,6.722455396206269,17,11.3215
40107,Unley,unley,Greater Adelaide,South Australia,2018,20023,1438492223.0,55562.0,71864.0,71.864,68.7,453.27500000000003,453275.00000000006,453.27500000000003,6.307400089057109,18,14.2703
40103,Burnside,burnside,Greater Adelaide,South Australia,2018,21985,1625439566.0,54132.0,73931.0,73.931,61.6,453.27500000000003,453275.00000000006,453.27500000000003,6.131054632021751,19,27.5183
40703,Murray and Mallee,murray and mallee,Rest of SA,South Australia,2018,33019,1427957656.0,39883.0,43250.0,43.25,76.1,453.27500000000003,453275.00000000006,453.27500000000003,10.48034682080925,1,36782.5988
40504,Yorke Peninsula,yorke peninsula,Rest of SA,South Australia,2018,9172,415495186.0,39416.0,45320.0,45.32,63.7,453.27500000000003,453275.00000000006,453.27500000000003,10.00165489849956,2,6740.7943
40502,Lower North,lower north,Rest of SA,South Australia,2018,9586,443052812.0,41509.0,46214.0,46.214,67.6,453.27500000000003,453275.00000000006,453.27500000000003,9.808175011901156,3,13728.9588
40701,Fleurieu - Kangaroo Island,fleurieu - kangaroo island,Rest of SA,South Australia,2018,19958,925591979.0,39358.0,46372.0,46.372,64.3,453.27500000000003,453275.00000000006,453.27500000000003,9.774756318468043,4,7363.5869
40702,Limestone Coast,limestone coast,Rest of SA,South Australia,2018,32453,1549267734.0,44238.0,47736.0,47.736,75.3,453.27500000000003,453275.00000000006,453.27500000000003,9.495454164571813,5,21336.388
40503,Mid North,mid north,Rest of SA,South Australia,2018,11477,579134426.0,44141.0,50469.0,50.469,76.3,453.27500000000003,453275.00000000006,453.27500000000003,8.981255820404606,6,14409.4799
40601,Eyre Peninsula and South West,eyre peninsula and south west,Rest of SA,South Australia,2018,25781,1352985269.0,45337.0,52484.0,52.484,75.6,453.27500000000003,453275.00000000006,453.27500000000003,8.63644158219648,7,235294.8179
40501,Barossa,barossa,Rest of SA,South Australia,2018,18152,965422679.0,48175.0,53188.0,53.188,76.3,453.27500000000003,453275.00000000006,453.27500000000003,8.52212905166579,8,2837.1519
40602,Outback - North and East,outback - north and east,Rest of SA,South Australia,2018,12234,764231490.0,52744.0,62463.0,62.463,87.1,453.27500000000003,453275.00000000006,453.27500000000003,7.256695964010695,9,642477.7578
60103,Hobart - North West,hobart - north west,Greater Hobart,Tasmania,2018,26800,1295915861.0,46212.0,48355.0,48.355,84.7,406.79999999999995,406799.99999999994,406.79999999999995,8.412780477716884,1,168.2969
60101,Brighton,brighton,Greater Hobart,Tasmania,2018,8418,415112836.0,46508.0,49289.0,49.289,86.6,406.79999999999995,406799.99999999994,406.79999999999995,8.253362819290308,2,176.0777
60106,Sorell - Dodges Ferry,sorell - dodges ferry,Greater Hobart,Tasmania,2018,8348,425763503.0,47579.0,50971.0,50.971,79.9,406.79999999999995,406799.99999999994,406.79999999999995,7.981008808930567,3,694.3265
60102,Hobart - North East,hobart - north east,Greater Hobart,Tasmania,2018,27428,1548861336.0,51225.0,56482.0,56.482,77.9,406.79999999999995,406799.99999999994,406.79999999999995,7.202294536312452,4,265.9424
60104,Hobart - South and West,hobart - south and west,Greater Hobart,Tasmania,2018,17383,987990422.0,50628.0,56830.0,56.83,76.4,406.79999999999995,406799.99999999994,406.79999999999995,7.158191096251978,5,328.5062
60105,Hobart Inner,hobart inner,Greater Hobart,Tasmania,2018,29543,1748907980.0,47156.0,59201.0,59.201,74.0,406.79999999999995,406799.99999999994,406.79999999999995,6.871505548892754,6,62.2114
60303,South East Coast,south east coast,Rest of Tas.,Tasmania,2018,2993,125146538.0,36316.0,41841.0,41.841,68.6,406.79999999999995,406799.99999999994,406.79999999999995,9.722520972252095,1,3202.6379
60203,North East,north east,Rest of Tas.,Tasmania,2018,17184,797697019.0,41211.0,46421.0,46.421,76.2,406.79999999999995,406799.99999999994,406.79999999999995,8.763275241808662,2,15735.6666
60302,Huon - Bruny Island,huon - bruny island,Rest of Tas.,Tasmania,2018,9315,435273098.0,41276.0,46713.0,46.713,73.8,406.79999999999995,406799.99999999994,406.79999999999995,8.708496564125618,3,2192.6815
60301,Central Highlands (Tas.),central highlands (tas.),Rest of Tas.,Tasmania,2018,5398,257432045.0,44590.0,47673.0,47.673,77.9,406.79999999999995,406799.99999999994,406.79999999999995,8.533131961487634,4,18426.7331
60402,Devonport,devonport,Rest of Tas.,Tasmania,2018,22311,1082062499.0,43114.0,48506.0,48.506,80.1,406.79999999999995,406799.99999999994,406.79999999999995,8.38659134952377,5,1894.3586
60202,Meander Valley - West Tamar,meander valley - west tamar,Rest of Tas.,Tasmania,2018,10558,512712158.0,42937.0,48566.0,48.566,75.5,406.79999999999995,406799.99999999994,406.79999999999995,8.376230284561215,6,3978.9607
60403,West Coast,west coast,Rest of Tas.,Tasmania,2018,8340,417868382.0,44161.0,50104.0,50.104,78.3,406.79999999999995,406799.99999999994,406.79999999999995,8.119112246527223,7,19025.9579
60201,Launceston,launceston,Rest of Tas.,Tasmania,2018,41485,2137523809.0,45495.0,51523.0,51.523,81.6,406.79999999999995,406799.99999999994,406.79999999999995,7.895502979251983,8,260.7087
60401,Burnie - Ulverstone,burnie - ulverstone,Rest of Tas.,Tasmania,2018,22684,1185448862.0,46334.0,52264.0,52.264,82.1,406.79999999999995,406799.99999999994,406.79999999999995,7.783560385733965,9,1604.4732
21204,Dandenong,dandenong,Greater Melbourne,Victoria,2018,94758,4561620191.0,43454.0,48143.0,48.143,81.7,726.85,726850.0,726.85,15.097729680327358,1,151.051
21301,Brimbank,brimbank,Greater Melbourne,Victoria,2018,94204,4751225381.0,45450.0,50436.0,50.436,84.4,726.85,726850.0,726.85,14.411333174716473,2,106.8497
21005,Tullamarine - Broadmeadows,tullamarine - broadmeadows,Greater Melbourne,Victoria,2018,79560,4117556552.0,47107.0,51753.0,51.753,82.9,726.85,726850.0,726.85,14.044596448515062,3,294.0938
21203,Casey - South,casey - south,Greater Melbourne,Victoria,2018,99241,5355402004.0,50000.0,53964.0,53.964,86.2,726.85,726850.0,726.85,13.469164628270699,4,292.9259
20904,Whittlesea - Wallan,whittlesea - wallan,Greater Melbourne,Victoria,2018,116508,6437141325.0,50000.0,55250.0,55.25,84.5,726.85,726850.0,726.85,13.155656108597285,5,997.4395
20902,Darebin - North,darebin - north,Greater Melbourne,Victoria,2018,51390,2854328756.0,48275.0,55546.0,55.546,82.7,726.85,726850.0,726.85,13.085550714722933,6,39.4437
21201,Cardinia,cardinia,Greater Melbourne,Victoria,2018,55016,3061471706.0,49769.0,55643.0,55.643,82.9,726.85,726850.0,726.85,13.062739248422982,7,1282.3263
21202,Casey - North,casey - north,Greater Melbourne,Victoria,2018,68884,3855338399.0,49465.0,55970.0,55.97,81.4,726.85,726850.0,726.85,12.986421297123458,8,116.5028
21401,Frankston,frankston,Greater Melbourne,Victoria,2018,73621,4196037766.0,50744.0,56998.0,56.998,83.0,726.85,726850.0,726.85,12.752201831643216,9,129.5981
21105,Yarra Ranges,yarra ranges,Greater Melbourne,Victoria,2018,82281,4702995609.0,49724.0,57161.0,57.161,79.0,726.85,726850.0,726.85,12.715837721523416,10,1605.9372
21003,Moreland - North,moreland - north,Greater Melbourne,Victoria,2018,40683,2346209155.0,51148.0,57673.0,57.673,82.6,726.85,726850.0,726.85,12.602951120975153,11,30.3779
21304,Melton - Bacchus Marsh,melton - bacchus marsh,Greater Melbourne,Victoria,2018,84376,4876226673.0,52120.0,57789.0,57.789,85.7,726.85,726850.0,726.85,12.577653186592604,12,671.9435
21402,Mornington Peninsula,mornington peninsula,Greater Melbourne,Victoria,2018,76749,4451263745.0,46289.0,57994.0,57.994,70.3,726.85,726850.0,726.85,12.533193088940235,13,724.1681
21305,Wyndham,wyndham,Greater Melbourne,Victoria,2018,130009,7559459349.0,51760.0,58145.0,58.145,85.3,726.85,726850.0,726.85,12.500644939375698,14,544.119
20604,Melbourne City,melbourne city,Greater Melbourne,Victoria,2018,100940,5898638253.0,40526.0,58439.0,58.439,85.4,726.85,726850.0,726.85,12.437755608412191,15,31.3927
21101,Knox,knox,Greater Melbourne,Victoria,2018,87666,5181186457.0,51668.0,59103.0,59.103,81.5,726.85,726850.0,726.85,12.298022097017071,16,118.3018
