SA3,SA3 NAME,2017-18,2018-19,2019-20,2020-21,2021-22,2017-18,2018-19,2019-20,2020-21,2021-22,2017-18,2018-19,2019-20,2020-21,2021-22,2017-18,2018-19,2019-20,2020-21,2021-22,2017-18,2018-19,2019-20,2020-21,2021-22,2017-18,2018-19,2019-20,2020-21,2021-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10901,Albury,"31,689","32,352","32,812","33,954","35,550"," 	40 "," 	40 "," 	40 "," 	39 "," 	39 ","1,656,075,315","1,745,240,357","1,837,861,323","1,964,930,179","2,123,655,036","46,960","48,706","50,231","52,210","54,001","52,270","53,944","56,012","57,870","59,737"," 	77.7 "," 	78.3 "," 	78.3 "," 	78.7 "," 	79.3 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10902,Lower Murray,"5,931","6,103","7,498","7,200","8,064"," 	40 "," 	39 "," 	36 "," 	38 "," 	37 ","262,374,228","282,376,826","334,773,946","358,596,294","410,862,815","38,909","39,973","34,679","44,755","46,689","44,230","46,306","44,648","49,805","50,950"," 	73.2 "," 	74.6 "," 	78.7 "," 	77.9 "," 	79.8 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10903,Upper Murray exc. Albury,"19,295","19,418","19,871","20,427","21,272"," 	43 "," 	43 "," 	43 "," 	43 "," 	42 ","915,282,847","950,009,918","1,001,449,560","1,071,845,967","1,147,220,053","42,909","44,390","45,885","47,883","48,752","47,436","48,932","50,398","52,472","53,931"," 	71.5 "," 	72.0 "," 	72.6 "," 	72.8 "," 	73.2 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11001,Armidale,"17,872","18,015","17,937","17,889","18,395"," 	40 "," 	39 "," 	39 "," 	39 "," 	39 ","881,157,824","920,336,615","959,590,860","1,007,969,689","1,054,382,645","41,799","43,960","45,935","49,523","50,103","49,301","51,087","53,498","56,346","57,319"," 	75.6 "," 	76.1 "," 	76.1 "," 	76.2 "," 	76.3 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,Inverell - Tenterfield,"15,454","15,553","15,519","15,690","16,239"," 	41 "," 	41 "," 	41 "," 	41 "," 	41 ","684,859,436","707,735,412","734,511,245","765,993,429","808,669,073","39,968","41,054","43,132","45,008","45,178","44,310","45,502","47,330","48,820","49,798"," 	71.8 "," 	72.2 "," 	72.2 "," 	72.4 "," 	73.1 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11003,Moree - Narrabri,"12,581","12,202","11,883","12,184","12,682"," 	39 "," 	39 "," 	39 "," 	39 "," 	39 ","661,503,204","659,548,069","660,723,744","700,576,899","769,799,723","47,284","48,685","50,126","52,058","54,755","52,571","54,044","55,602","57,500","60,700"," 	77.7 "," 	77.8 "," 	77.4 "," 	78.8 "," 	79.4 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11004,Tamworth - Gunnedah,"40,827","41,433","41,083","42,115","43,822"," 	39 "," 	39 "," 	39 "," 	39 "," 	39 ","2,195,589,418","2,289,818,685","2,367,532,851","2,499,256,161","2,676,447,622","47,586","49,318","51,644","53,401","54,822","53,781","55,268","57,628","59,344","61,075"," 	79.9 "," 	80.2 "," 	80.4 "," 	80.7 "," 	81.9 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11101,Lake Macquarie - East,"62,095","63,421","63,656","64,640","66,483"," 	41 "," 	41 "," 	41 "," 	40 "," 	40 ","3,812,452,640","4,002,352,147","4,166,447,856","4,379,513,344","4,621,887,656","52,322","53,948","56,262","58,743","59,660","61,395","63,105","65,453","67,752","69,520"," 	79.9 "," 	79.9 "," 	80.1 "," 	80.8 "," 	81.0 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11102,Lake Macquarie - West,"39,077","40,050","40,683","42,025","43,805"," 	41 "," 	40 "," 	40 "," 	40 "," 	40 ","2,241,036,964","2,357,890,911","2,487,555,641","2,643,415,819","2,868,382,269","49,766","51,328","53,152","55,263","56,058","57,355","58,874","61,145","62,901","65,481"," 	81.2 "," 	80.8 "," 	81.2 "," 	82.1 "," 	82.3 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11103,Newcastle,"89,945","92,364","94,002","96,281","99,995"," 	37 "," 	37 "," 	37 "," 	37 "," 	37 ","5,571,256,995","5,855,356,632","6,150,717,045","6,539,793,046","6,962,578,518","53,028","54,436","55,838","58,673","59,554","61,942","63,395","65,432","67,924","69,629"," 	82.0 "," 	82.0 "," 	82.1 "," 	82.6 "," 	83.0 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11201,Richmond Valley - Coastal,"40,678","41,965","42,609","43,134","44,027"," 	41 "," 	40 "," 	40 "," 	40 "," 	40 ","1,905,457,272","2,003,770,329","2,118,601,687","2,345,921,104","2,456,093,136","37,920","38,990","39,996","43,957","43,702","46,848","47,745","49,722","54,387","55,786"," 	68.2 "," 	67.9 "," 	67.9 "," 	68.4 "," 	68.5 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11202,Richmond Valley - Hinterland,"32,259","32,873","32,694","33,492","34,356"," 	42 "," 	42 "," 	42 "," 	42 "," 	42 ","1,495,169,723","1,586,195,187","1,644,324,910","1,724,947,609","1,780,933,901","42,566","44,597","46,241","47,299","46,995","46,358","48,254","50,294","51,503","51,838"," 	76.5 "," 	76.9 "," 	76.5 "," 	77.3 "," 	77.3 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11203,Tweed Valley,"41,898","42,778","43,273","44,255","45,930"," 	42 "," 	42 "," 	42 "," 	42 "," 	42 ","2,107,830,137","2,209,848,050","2,289,868,448","2,432,921,382","2,594,165,938","42,489","43,889","44,931","46,673","46,997","50,311","51,666","52,917","54,975","56,481"," 	72.4 "," 	72.2 "," 	72.3 "," 	72.9 "," 	73.5 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11301,Griffith - Murrumbidgee (West),"26,979","27,312","27,753","27,657","28,706"," 	37 "," 	37 "," 	37 "," 	38 "," 	38 ","1,278,559,290","1,342,091,572","1,416,227,961","1,495,820,091","1,593,968,974","43,535","45,859","47,470","50,784","52,149","47,396","49,146","51,030","54,085","55,527"," 	79.7 "," 	80.3 "," 	80.9 "," 	80.2 "," 	81.4 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11302,Tumut - Tumbarumba,"7,010","7,084","7,130","7,252","7,458"," 	42 "," 	42 "," 	42 "," 	42 "," 	41 ","371,544,530","384,879,568","402,478,733","419,282,090","443,822,784","45,876","48,229","49,510","51,077","51,996","53,010","54,315","56,449","57,816","59,510"," 	77.2 "," 	78.2 "," 	77.9 "," 	78.2 "," 	78.3 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11303,Wagga Wagga,"46,494","47,105","47,977","49,440","51,126"," 	39 "," 	39 "," 	39 "," 	38 "," 	38 ","2,475,591,266","2,587,628,603","2,721,418,603","2,902,059,455","3,093,856,989","48,173","50,019","51,655","53,572","54,888","53,248","54,931","56,723","58,699","60,514"," 	77.5 "," 	77.8 "," 	78.0 "," 	78.4 "," 	79.0 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401,Shoalhaven,"43,039","44,139","44,864","46,477","48,047"," 	42 "," 	42 "," 	42 "," 	41 "," 	41 ","2,129,988,496","2,228,742,951","2,373,416,946","2,584,717,975","2,723,260,451","42,717","43,808","45,588","47,913","48,251","49,483","50,496","52,902","55,613","56,679"," 	72.4 "," 	72.5 "," 	72.8 "," 	73.5 "," 	73.8 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11402,Southern Highlands,"23,700","24,224","24,672","25,207","25,808"," 	43 "," 	43 "," 	43 "," 	43 "," 	43 ","1,422,616,955","1,484,613,068","1,591,712,045","1,693,990,281","1,805,229,640","46,761","47,886","50,000","53,308","54,166","60,031","61,289","64,515","67,203","69,948"," 	69.6 "," 	69.7 "," 	69.7 "," 	70.2 "," 	70.5 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11501,Baulkham Hills,"83,140","84,297","84,470","85,179","86,865"," 	41 "," 	41 "," 	42 "," 	42 "," 	42 ","6,450,219,011","6,730,850,460","7,010,818,150","7,371,780,750","7,893,696,205","60,970","63,478","66,221","69,205","72,195","77,585","79,851","82,998","86,545","90,873"," 	78.1 "," 	77.5 "," 	77.4 "," 	78.0 "," 	78.5 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11502,Dural - Wisemans Ferry,"14,838","14,995","14,997","15,070","15,048"," 	43 "," 	43 "," 	44 "," 	43 "," 	43 ","1,047,501,233","1,090,180,162","1,139,515,804","1,186,156,252","1,236,725,683","51,090","52,308","55,438","57,761","59,639","70,591","72,708","75,983","78,710","82,185"," 	70.0 "," 	70.4 "," 	70.5 "," 	70.9 "," 	70.8 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11503,Hawkesbury,"13,943","13,993","14,023","14,030","14,194"," 	42 "," 	41 "," 	42 "," 	41 "," 	41 ","873,642,477","896,543,078","930,702,618","968,205,070","986,005,499","54,027","55,383","57,587","59,235","59,005","62,645","64,053","66,370","69,010","69,466"," 	78.5 "," 	78.3 "," 	78.6 "," 	79.1 "," 	78.5 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11504,Rouse Hill - McGraths Hill,"22,218","24,941","27,981","31,050","34,262"," 	39 "," 	39 "," 	39 "," 	39 "," 	39 ","1,604,030,108","1,881,968,188","2,193,297,922","2,545,409,543","2,953,981,502","60,504","63,668","66,583","70,319","73,358","72,211","75,469","78,385","81,978","86,217"," 	83.3 "," 	83.2 "," 	83.9 "," 	84.9 "," 	85.8 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11601,Blacktown,"75,993","78,251","77,914","76,680","78,962"," 	37 "," 	37 "," 	37 "," 	37 "," 	38 ","4,354,891,032","4,602,236,806","4,714,502,264","4,834,995,265","5,076,902,497","52,595","54,038","55,480","57,747","58,109","57,308","58,814","60,509","63,054","64,296"," 	87.3 "," 	86.9 "," 	86.5 "," 	86.4 "," 	86.7 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11602,Blacktown - North,"59,813","65,595","71,984","78,356","85,968"," 	38 "," 	38 "," 	38 "," 	38 "," 	38 ","4,144,540,865","4,670,870,864","5,319,954,717","6,062,030,460","6,992,769,351","62,048","63,910","66,360","69,634","71,994","69,289","71,211","73,905","77,365","81,342"," 	88.4 "," 	88.2 "," 	88.7 "," 	89.1 "," 	89.7 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11603,Mount Druitt,"58,063","58,988","57,954","57,613","59,838"," 	36 "," 	36 "," 	37 "," 	37 "," 	37 ","3,095,870,127","3,234,310,771","3,272,891,426","3,333,319,819","3,497,504,309","50,494","52,031","53,596","55,120","54,836","53,316","54,827","56,474","57,857","58,450"," 	91.2 "," 	90.8 "," 	90.5 "," 	90.0 "," 	90.5 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701,Botany,"30,267","32,848","34,340","34,199","35,887"," 	35 "," 	34 "," 	34 "," 	35 "," 	35 ","1,885,794,590","2,089,880,359","2,255,455,591","2,397,926,512","2,616,913,897","53,504","54,437","55,749","60,080","61,589","62,307","63,625","65,680","70,117","72,921"," 	85.9 "," 	85.7 "," 	85.5 "," 	85.2 "," 	85.6 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11702,Marrickville - Sydenham - Petersham,"36,026","36,073","35,591","34,329","34,778"," 	36 "," 	36 "," 	36 "," 	37 "," 	37 ","2,597,040,051","2,728,301,293","2,810,065,003","2,897,550,790","3,068,638,815","60,737","63,557","65,907","70,646","73,037","72,092","75,641","78,954","84,405","88,235"," 	86.7 "," 	85.9 "," 	85.9 "," 	85.5 "," 	85.9 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703,Sydney Inner City,"173,280","172,410","165,015","148,081","152,398"," 	31 "," 	32 "," 	32 "," 	34 "," 	34 ","12,092,025,457","12,563,055,451","12,739,863,941","13,104,299,422","14,129,202,719","49,265","51,973","55,278","66,369","69,192","69,784","72,869","77,204","88,494","92,713"," 	86.7 "," 	85.7 "," 	84.8 "," 	84.0 "," 	84.6 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801,Eastern Suburbs - North,"84,782","84,809","83,157","76,104","76,291"," 	35 "," 	35 "," 	35 "," 	37 "," 	37 ","8,641,715,715","8,740,899,257","9,047,265,611","9,364,987,967","10,134,081,226","61,000","62,769","65,000","74,461","78,742","101,933","103,072","108,797","123,055","132,835"," 	72.3 "," 	72.1 "," 	72.0 "," 	70.9 "," 	71.0 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11802,Eastern Suburbs - South,"82,637","82,854","81,795","78,007","80,487"," 	36 "," 	36 "," 	36 "," 	37 "," 	37 ","6,500,597,626","6,747,814,478","6,926,458,436","7,217,977,194","7,764,123,832","59,379","61,079","63,366","69,477","71,077","78,661","81,437","84,681","92,530","96,464"," 	79.7 "," 	79.4 "," 	79.2 "," 	78.7 "," 	79.1 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11901,Bankstown,"82,373","84,729","85,533","85,661","88,057"," 	37 "," 	37 "," 	37 "," 	38 "," 	38 ","4,529,774,150","4,788,100,014","4,961,569,785","5,132,257,760","5,330,884,832","47,599","49,193","50,024","51,538","50,781","54,991","56,514","58,008","59,914","60,539"," 	82.1 "," 	82.0 "," 	82.1 "," 	82.4 "," 	82.8 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11902,Canterbury,"66,970","68,691","68,477","66,576","68,017"," 	36 "," 	36 "," 	36 "," 	37 "," 	37 ","3,495,512,729","3,707,425,215","3,819,557,455","3,914,581,223","4,058,456,540","44,485","45,988","46,968","49,697","49,698","52,194","53,970","55,779","58,799","59,668"," 	80.8 "," 	80.4 "," 	79.9 "," 	80.0 "," 	80.4 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11903,Hurstville,"71,762","73,869","73,847","71,573","72,739"," 	36 "," 	36 "," 	37 "," 	37 "," 	38 ","4,308,586,056","4,544,779,665","4,682,482,301","4,834,597,951","5,099,792,228","48,852","50,079","50,959","54,746","56,624","60,037","61,525","63,408","67,548","70,111"," 	79.5 "," 	79.2 "," 	79.1 "," 	79.3 "," 	79.5 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11904,Kogarah - Rockdale,"82,442","84,339","83,997","81,119","82,752"," 	35 "," 	35 "," 	36 "," 	36 "," 	37 ","4,891,686,837","5,167,008,525","5,304,426,213","5,471,563,850","5,785,822,808","50,447","51,998","53,038","56,906","59,222","59,336","61,268","63,150","67,451","69,918"," 	82.1 "," 	81.8 "," 	81.5 "," 	81.6 "," 	81.9 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
